 +9.32000000e-01 +8.65807193e-01 2.8168e-03 
 +9.34000000e-01 +8.69525422e-01 2.8306e-03 
 +9.36000000e-01 +8.73251561e-01 2.8444e-03 
 +9.38000000e-01 +8.76985609e-01 2.8584e-03 
 +9.40000000e-01 +8.80727565e-01 2.8724e-03 
 +9.42000000e-01 +8.84477430e-01 2.8866e-03 
 +9.44000000e-01 +8.88235201e-01 2.9008e-03 
 +9.46000000e-01 +8.92000877e-01 2.9151e-03 
 +9.48000000e-01 +8.95774459e-01 2.9295e-03 
 +9.50000000e-01 +8.99555945e-01 2.9441e-03 
 +9.52000000e-01 +9.03345334e-01 2.9587e-03 
 +9.54000000e-01 +9.07142626e-01 2.9734e-03 
 +9.56000000e-01 +9.10947819e-01 2.9882e-03 
 +9.58000000e-01 +9.14760913e-01 3.0031e-03 
 +9.60000000e-01 +9.18581907e-01 3.0181e-03 
 +9.62000000e-01 +9.22410799e-01 3.0332e-03 
 +9.64000000e-01 +9.26247589e-01 3.0484e-03 
 +9.66000000e-01 +9.30092276e-01 3.0637e-03 
 +9.68000000e-01 +9.33944859e-01 3.0791e-03 
 +9.70000000e-01 +9.37805337e-01 3.0947e-03 
 +9.72000000e-01 +9.41673709e-01 3.1103e-03 
 +9.74000000e-01 +9.45549975e-01 3.1260e-03 
 +9.76000000e-01 +9.49434132e-01 3.1419e-03 
 +9.78000000e-01 +9.53326180e-01 3.1578e-03 
 +9.80000000e-01 +9.57226118e-01 3.1739e-03 
 +9.82000000e-01 +9.61133946e-01 3.1901e-03 
 +9.84000000e-01 +9.65049661e-01 3.2063e-03 
 +9.86000000e-01 +9.68973263e-01 3.2227e-03 
 +9.88000000e-01 +9.72904752e-01 3.2392e-03 
 +9.90000000e-01 +9.76844125e-01 3.2559e-03 
 +9.92000000e-01 +9.80791382e-01 3.2726e-03 
 +9.94000000e-01 +9.84746521e-01 3.2895e-03 
 +9.96000000e-01 +9.88709542e-01 3.3065e-03 
 +9.98000000e-01 +9.92680444e-01 3.3236e-03 
 +1.00000000e+00 +9.96659225e-01 3.3408e-03 
